image_path,obb_xyxyxyxy,obb_x,obb_y,obb_w,obb_h,obb_r,confidence
4020207_2568141_4021487_2569421.jpg,"[[359.2210693359375, 315.9200439453125], [388.984130859375, 319.4237060546875], [393.06353759765625, 284.76971435546875], [363.30047607421875, 281.26605224609375]]",376.1423034667969,300.3448791503906,34.89329528808594,29.968544006347656,1.6879750490188599,0.5957697033882141
4057683_2620904_4058963_2622184.jpg,"[[382.75592041015625, 133.96336364746094], [406.21514892578125, 137.6710968017578], [410.20697021484375, 112.41449737548828], [386.74774169921875, 108.7067642211914]]",396.4814453125,123.18893432617188,25.570114135742188,23.750446319580078,1.72754967212677,0.8269239664077759
4057874_2621869_4059154_2623149.jpg,"[[288.8853454589844, 616.3348999023438], [311.2703552246094, 620.2472534179688], [315.2934875488281, 597.2284545898438], [292.9084777832031, 593.3161010742188]]",302.08941650390625,606.7816772460938,23.367778778076172,22.72434425354004,1.7438230514526367,0.7851377725601196
4068404_2633263_4069684_2634543.jpg,"[[1.0257949829101562, 478.38629150390625], [35.14011001586914, 484.88909912109375], [42.14021301269531, 448.16595458984375], [8.025897979736328, 441.66314697265625]]",21.583003997802734,463.276123046875,37.384368896484375,34.72856140136719,1.7591549158096313,0.49860990047454834
4069276_2633750_4070556_2635030.jpg,"[[182.04417419433594, 92.63169860839844], [212.86790466308594, 96.88529968261719], [217.41151428222656, 63.95994186401367], [186.58778381347656, 59.70634078979492]]",199.72784423828125,78.29582214355469,33.237388610839844,31.115840911865234,1.7079278230667114,0.47443845868110657
4071273_2643452_4072553_2644732.jpg,"[[463.5368347167969, 355.6130065917969], [489.2929382324219, 357.4059753417969], [491.2581481933594, 329.1750183105469], [465.5020446777344, 327.3820495605469]]",477.3974914550781,342.3940124511719,28.29925537109375,25.818424224853516,1.640296459197998,0.7368930578231812
4072218_2643715_4073498_2644995.jpg,"[[483.4042663574219, 184.8668212890625], [492.4468688964844, 160.11825561523438], [466.3573913574219, 150.58572387695312], [457.3147888183594, 175.33428955078125]]",474.8808288574219,167.7262725830078,27.77645492553711,26.348812103271484,0.3503086268901825,0.8546043038368225
4072797_2644511_4074077_2645791.jpg,"[[169.03114318847656, 574.5982055664062], [192.9030303955078, 583.2505493164062], [201.87806701660156, 558.4884643554688], [178.0061798095703, 549.8361206054688]]",185.45460510253906,566.5433349609375,26.338417053222656,25.391538619995117,1.918519377708435,0.8833078145980835
4078648_2639110_4079928_2640390.jpg,"[[217.09396362304688, 348.41387939453125], [245.67166137695312, 374.0037841796875], [278.9880065917969, 336.797607421875], [250.41030883789062, 311.20770263671875]]",248.04098510742188,342.6057434082031,49.94276809692383,38.360504150390625,2.3010926246643066,0.4698216915130615
4086953_2576915_4088233_2578195.jpg,"[[441.3970642089844, 583.2333374023438], [455.0805969238281, 557.9263305664062], [423.8146667480469, 541.0208129882812], [410.1311340332031, 566.3278198242188]]",432.6058654785156,562.1270751953125,35.543678283691406,28.769481658935547,0.4956758916378021,0.5091478228569031
4087401_2576022_4088681_2577302.jpg,"[[216.2272186279297, 134.24020385742188], [228.88816833496094, 111.4307861328125], [200.51319885253906, 95.68051147460938], [187.8522491455078, 118.48992919921875]]",208.37020874023438,114.96035766601562,32.45319747924805,26.087717056274414,0.5067319869995117,0.4605284035205841
4095673_2703679_4096953_2704959.jpg,"[[293.11199951171875, 292.5036926269531], [320.32757568359375, 301.1160583496094], [330.10467529296875, 270.2199401855469], [302.88909912109375, 261.6075744628906]]",311.60833740234375,281.36181640625,32.406227111816406,28.545787811279297,1.8772761821746826,0.7487784028053284
4100051_2635685_4101331_2636965.jpg,"[[146.4873809814453, 424.5235290527344], [152.80528259277344, 411.7184753417969], [135.7899932861328, 403.3232727050781], [129.4720916748047, 416.1283264160156]]",141.13868713378906,413.92340087890625,18.973676681518555,14.278825759887695,0.4583479166030884,0.6348543167114258
4106960_2679287_4108240_2680567.jpg,"[[339.7503662109375, 270.806640625], [372.5601806640625, 339.465576171875], [478.90093994140625, 288.64886474609375], [446.09112548828125, 219.98992919921875]]",409.3256530761719,279.7277526855469,117.85881042480469,76.09554290771484,2.695807933807373,0.42430800199508667
4106960_2679287_4108240_2680567.jpg,"[[357.6197814941406, 276.29608154296875], [385.8164978027344, 353.38787841796875], [489.9937438964844, 315.2845458984375], [461.7970275878906, 238.19273376464844]]",423.8067626953125,295.7903137207031,110.92686462402344,82.08655548095703,2.790951728820801,0.35106226801872253
4112530_2675118_4113810_2676398.jpg,"[[559.0345458984375, 232.1005859375], [594.4827880859375, 304.82464599609375], [685.593994140625, 260.4138488769531], [650.145751953125, 187.68980407714844]]",622.3142700195312,246.25721740722656,101.35858154296875,80.9034423828125,2.688047409057617,0.5312362313270569
4116243_2675343_4117523_2676623.jpg,"[[224.90484619140625, 362.7740173339844], [268.3705139160156, 376.0643615722656], [283.6816101074219, 325.9897766113281], [240.21595764160156, 312.6994323730469]]",254.29324340820312,344.38189697265625,52.36308288574219,45.45214080810547,1.8675349950790405,0.7944773435592651
4119133_2675659_4120413_2676939.jpg,"[[329.97314453125, 335.0977783203125], [357.41656494140625, 336.78436279296875], [359.38543701171875, 304.74786376953125], [331.9420166015625, 303.061279296875]]",344.6792907714844,319.9228210449219,32.09693145751953,27.49522590637207,1.6321765184402466,0.43323245644569397
4124053_2652338_4125333_2653618.jpg,"[[610.7183227539062, 40.6513671875], [633.7212524414062, 53.04899597167969], [650.9458618164062, 21.08990478515625], [627.9429321289062, 8.692276000976562]]",630.8320922851562,30.870635986328125,36.305267333984375,26.131092071533203,2.0651237964630127,0.4706009030342102
4124053_2652338_4125333_2653618.jpg,"[[75.11924743652344, 603.9963989257812], [81.8675537109375, 586.8379516601562], [54.23366928100586, 575.9697875976562], [47.4853630065918, 593.1282348632812]]",64.67646026611328,589.9830932617188,29.69426727294922,18.43781280517578,0.3747108578681946,0.46806472539901733
4124053_2652338_4125333_2653618.jpg,"[[468.70892333984375, 187.47689819335938], [477.70745849609375, 166.63070678710938], [452.75982666015625, 155.8616943359375], [443.76129150390625, 176.7078857421875]]",460.734375,171.66929626464844,27.172718048095703,22.70545768737793,0.40750184655189514,0.3659745454788208
4127921_2650191_4129201_2651471.jpg,"[[484.924072265625, 519.7215576171875], [499.322021484375, 530.5341796875], [515.8673706054688, 508.5026550292969], [501.46942138671875, 497.6900329589844]]",500.3957214355469,514.1121215820312,27.552446365356445,18.00591468811035,2.2149274349212646,0.5301156044006348
4129097_2656413_4130377_2657693.jpg,"[[344.7845458984375, 315.2585144042969], [351.65960693359375, 293.6689147949219], [329.0447998046875, 286.4674377441406], [322.16973876953125, 308.0570373535156]]",336.9146728515625,300.86297607421875,23.7337703704834,22.657825469970703,0.30828896164894104,0.7682186961174011
4134457_2663166_4135737_2664446.jpg,"[[453.7802734375, 220.36846923828125], [477.16522216796875, 227.13360595703125], [485.86712646484375, 197.05389404296875], [462.482177734375, 190.28875732421875]]",469.8236999511719,208.711181640625,31.313129425048828,24.343849182128906,1.8524023294448853,0.8357250690460205
4135123_2663897_4136403_2665177.jpg,"[[117.64989471435547, 584.32763671875], [144.25450134277344, 593.5284423828125], [154.6606903076172, 563.4383544921875], [128.0560760498047, 554.237548828125]]",136.15528869628906,573.8829956054688,31.838699340820312,28.15065574645996,1.9037551879882812,0.8669247031211853
4136575_2669618_4137855_2670898.jpg,"[[380.2943420410156, 27.88750457763672], [420.2247009277344, 34.175010681152344], [427.1139831542969, -9.577214241027832], [387.1836242675781, -15.864720344543457]]",403.70416259765625,9.155144691467285,44.29130554199219,40.422340393066406,1.7269757986068726,0.5610790848731995
4136846_2670581_4138126_2671861.jpg,"[[253.194091796875, 504.1706848144531], [285.229736328125, 511.0262145996094], [292.90460205078125, 475.1618347167969], [260.86895751953125, 468.3063049316406]]",273.0493469238281,489.666259765625,36.676353454589844,32.760948181152344,1.7816131114959717,0.8592826724052429
4137644_2625036_4138924_2626316.jpg,"[[194.3109893798828, 483.5626525878906], [223.39915466308594, 492.5984191894531], [233.4905548095703, 460.1120300292969], [204.4023895263672, 451.0762634277344]]",213.90077209472656,471.83734130859375,34.01768112182617,30.459251403808594,1.8719805479049683,0.3701821565628052
4141112_2621859_4142392_2623139.jpg,"[[98.23863220214844, 597.4517211914062], [115.19441223144531, 605.2304077148438], [125.35902404785156, 583.0739135742188], [108.40324401855469, 575.2952270507812]]",111.798828125,590.2628173828125,24.376834869384766,18.654949188232422,2.0009148120880127,0.49703437089920044
4142461_2683239_4143741_2684519.jpg,"[[474.855712890625, 600.9673461914062], [479.92974853515625, 567.5291137695312], [438.23876953125, 561.2028198242188], [433.16473388671875, 594.6410522460938]]",456.5472412109375,581.0850830078125,42.168251037597656,33.821022033691406,0.15059462189674377,0.38269078731536865
4155540_2692767_4156820_2694047.jpg,"[[308.0677490234375, 351.7956848144531], [314.95751953125, 325.8445129394531], [288.191162109375, 318.7383117675781], [281.3013916015625, 344.6894836425781]]",298.12945556640625,335.2669982910156,27.693614959716797,26.85016632080078,0.2595035135746002,0.49196144938468933
4176992_2696822_4178272_2698102.jpg,"[[247.73448181152344, 383.2002258300781], [276.07550048828125, 390.8381042480469], [285.691162109375, 355.1582946777344], [257.35015869140625, 347.5204162597656]]",266.71282958984375,369.17926025390625,36.95281219482422,29.352184295654297,1.834040880203247,0.8581846356391907
4177595_2697615_4178875_2698895.jpg,"[[241.68405151367188, 472.0653991699219], [246.2017822265625, 460.6683044433594], [229.99853515625, 454.2454528808594], [225.48080444335938, 465.6425476074219]]",235.84129333496094,463.1554260253906,17.429798126220703,12.259838104248047,0.37739279866218567,0.3506760895252228
4183407_2705643_4184687_2706923.jpg,"[[617.585693359375, 535.7813110351562], [636.059814453125, 540.1947631835938], [644.3367919921875, 505.5478820800781], [625.8626708984375, 501.1344909667969]]",630.9612426757812,520.6646118164062,35.621822357177734,18.994014739990234,1.805298089981079,0.5025408267974854
4185825_2667846_4187105_2669126.jpg,"[[349.46746826171875, 378.18804931640625], [362.07366943359375, 349.61737060546875], [331.35284423828125, 336.06243896484375], [318.74664306640625, 364.63311767578125]]",340.41015625,357.125244140625,33.57837677001953,31.228206634521484,0.4155363440513611,0.7207227349281311
4190654_2657192_4191934_2658472.jpg,"[[540.0040893554688, 613.1539306640625], [548.2688598632812, 594.1566162109375], [522.7794799804688, 583.0675048828125], [514.5147094726562, 602.0648193359375]]",531.3917846679688,598.1107177734375,27.797019958496094,20.71729278564453,0.41035082936286926,0.3522057831287384
4196350_2667995_4197630_2669275.jpg,"[[614.8221435546875, 312.1427917480469], [648.6015625, 313.1020812988281], [649.7579345703125, 272.3813171386719], [615.978515625, 271.4220275878906]]",632.2900390625,292.2620544433594,40.737213134765625,33.79307174682617,1.5991867780685425,0.35206809639930725
4201063_2686369_4202343_2687649.jpg,"[[413.00054931640625, 546.2748413085938], [421.68621826171875, 523.7665405273438], [396.95013427734375, 514.2212524414062], [388.26446533203125, 536.7295532226562]]",404.975341796875,530.248046875,26.51387596130371,24.125965118408203,0.3682810366153717,0.8153133392333984
4201516_2685487_4202796_2686767.jpg,"[[188.46292114257812, 104.6160659790039], [196.93389892578125, 82.6357650756836], [171.38088989257812, 72.78791046142578], [162.909912109375, 94.7682113647461]]",179.92190551757812,88.70198822021484,27.384979248046875,23.556123733520508,0.36784783005714417,0.8701855540275574
4202988_2676194_4204268_2677474.jpg,"[[593.28369140625, 73.11980438232422], [606.0985107421875, 58.458106994628906], [574.709228515625, 31.02284812927246], [561.8944091796875, 45.684547424316406]]",583.9964599609375,52.071327209472656,41.68910598754883,19.472658157348633,0.7182813882827759,0.4545906186103821
4203727_2676831_4205007_2678111.jpg,"[[222.897705078125, 391.7333068847656], [236.50384521484375, 375.2931823730469], [206.86358642578125, 350.7624206542969], [193.2574462890625, 367.2025451660156]]",214.88064575195312,371.24786376953125,38.47468566894531,21.340227127075195,0.6913545727729797,0.36408108472824097
4218543_2630601_4219823_2631881.jpg,"[[578.5299072265625, 37.84249496459961], [580.3231201171875, 2.085010528564453], [539.9415283203125, 0.05992889404296875], [538.1483154296875, 35.817413330078125]]",559.2357177734375,18.95121192932129,40.43232727050781,35.80242156982422,0.050106700509786606,0.46694374084472656
4230256_2593261_4231536_2594541.jpg,"[[267.114013671875, 257.55511474609375], [299.80609130859375, 268.37628173828125], [312.8348388671875, 229.01483154296875], [280.14276123046875, 218.19366455078125]]",289.97442626953125,243.28497314453125,41.461708068847656,34.436424255371094,1.8904478549957275,0.4706011712551117
4236805_2552063_4238085_2553343.jpg,"[[496.6911315917969, 431.6720275878906], [528.6729125976562, 435.3283386230469], [532.5441284179688, 401.4668273925781], [500.5623474121094, 397.8105163574219]]",514.6176147460938,416.5694274902344,34.082061767578125,32.19009780883789,1.6846269369125366,0.3846170902252197
4237140_2558562_4238420_2559842.jpg,"[[-4.145234107971191, 356.7989501953125], [32.610530853271484, 367.1463623046875], [44.77796936035156, 323.925537109375], [8.022207260131836, 313.578125]]",20.316368103027344,340.36224365234375,44.90087127685547,38.184486389160156,1.8452119827270508,0.4520370066165924
4255928_2723776_4257208_2725056.jpg,"[[314.18896484375, 262.3861389160156], [340.764892578125, 266.3677062988281], [345.69384765625, 233.468017578125], [319.117919921875, 229.4864501953125]]",329.94140625,247.9270782470703,33.266868591308594,26.87252426147461,1.7195086479187012,0.8425496220588684
4281688_2671454_4282968_2672734.jpg,"[[570.6248168945312, 447.5119934082031], [591.1671752929688, 464.4438171386719], [611.5538940429688, 439.7098693847656], [591.0115356445312, 422.7780456542969]]",591.08935546875,443.6109313964844,32.052894592285156,26.620948791503906,2.260143756866455,0.3788755536079407
4284944_2640576_4286224_2641856.jpg,"[[458.2359924316406, 19.530302047729492], [461.7200622558594, -2.716981887817383], [425.6889343261719, -8.359685897827148], [422.2048645019531, 13.887598037719727]]",441.96246337890625,5.585307598114014,36.47032165527344,22.518444061279297,0.15534448623657227,0.4547114670276642
4285054_2652153_4286334_2653433.jpg,"[[244.0649871826172, 582.37353515625], [254.36317443847656, 590.0216064453125], [264.8906555175781, 575.8463134765625], [254.5924835205078, 568.1982421875]]",254.4778289794922,579.1099243164062,17.65692138671875,12.827545166015625,2.2095859050750732,0.492423415184021
4285299_2641507_4286579_2642787.jpg,"[[283.0655212402344, 488.0312194824219], [289.4828186035156, 459.4412536621094], [256.1085510253906, 451.9501037597656], [249.6912841796875, 480.5400695800781]]",269.5870361328125,469.99066162109375,34.20463943481445,29.301328659057617,0.220799520611763,0.8581548929214478
